fund_id,date,nav
FND013,2025-08-22,1.3592
FND020,2026-05-04,1.638
FND009,2026-01-09,1.1638
FND002,2026-04-29,1.2832
FND020,2025-07-11,1.935
FND001,2026-04-28,3.3734
FND020,2025-12-02,1.9418
FND012,2026-04-14,RM 2.0108
FND001,2026-01-19,1.6389
FND015,2025-09-10,1.0192
FND014,2026-01-07,0.7996
FND019,2026-06-17,1.3305
FND010,2026-06-05,2.1874
FND006,2026-06-04,0.767
FND017,2026-04-14,1.2999
FND012,2025-12-04,2.2573
FND020,2026-04-30,1.6129
FND011,2025-08-28,1.0406
FND020,2025-11-26,1.9214
FND014,2026/01/30,0.8116
FND007,2025-12-04,1.0425
FND008,2026-04-07,3.5523
FND016,2025-08-04,1.3947
FND016,2026-03-16,1.3223
FND014,2025-07-02,0.7197
FND007,2025-11-03,1.0427
FND019,2025-12-17,1.2703
FND010,2026-03-04,1.8679
FND013,2026-01-13,N/A
FND013,2026-02-26,1.3646
FND005,2025-07-29,0.9886
FND019,2026-03-26,1.3136
FND007,2025-12-25,1.0696
FND002,2026-04-22,1.2841
FND020,2025-08-06,1.9794
FND006,2026-04-14,0.7642
FND015,2025-11-04,1.024
FND002,2025-07-22,1.174
FND001,2025-12-02,1.4807
FND007,2026-03-04,1.097
FND001,2026-06-09,1.4468
FND008,2026-01-06,3.85
FND010,2026-01-29,1.8494
FND020,2026-04-15,1.601
FND011,2025-09-12,1.0473
FND014,2025-12-01,0.9066
FND005,2026-05-05,1.0618
FND014,2025-10-13,0.9624
FND015,2025-08-14,1.0165
FND018,2025-09-25,1.4014
FND010,2025-07-14,1.5938
FND011,2025/12/12,1.0144
FND001,2025-11-14,1.3718
FND019,2025-08-13,1.2139
FND006,2026-03-23,0.7845
FND011,2026-05-25,0.9915
FND011,2025-11-19,1.0338
FND011,2025-10-21,1.046
FND007,2025-10-15,1.0597
FND005,2026-03-06,1.0615
FND020,2026-06-08,1.5158
FND010,2026-01-28,1.8823
FND004,21 May 2026,2.2197
FND015,2025-12-01,1.0325
FND020,2026-04-07,1.6899
FND015,2025-07-18,
FND017,2026-05-25,1.3446
FND016,2025-12-30,1.285
FND016,2025-11-19,1.3613
FND009,2026-06-08,1.2256
FND006,2026-06-02,0.7672
FND014,2026-01-05,RM 0.8084
FND010,2025-10-22,2.0373
FND008,2026-05-29,3.8569
FND012,2025-10-24,2.4047
FND006,2026-01-01,0.7974
FND003,2025-12-24,1.1752
FND004,2026-06-18,2.2775
FND002,2026-02-09,1.331
FND006,2026-06-01,0.7658
FND016,2026-05-26,null
FND018,2026-04-21,1.4453
FND018,2025-08-07,1.3272
FND019,2025-10-20,1.3014
FND009,2025-11-25,1.1507
FND014,2026-05-18,0.7736
FND003,2025-10-10,1.129
FND002,2025-11-10,1.2636
FND011,2026-05-13,0.9997
FND004,2025-07-15,2.0553
FND013,2025-11-18,1.3576
FND012,2025-11-07,2.3715
FND016,2026-03-06,1.325
FND001,2026-04-23,1.5969
FND013,2026-01-21,1.3875
FND002,2025-12-11,N/A
FND017,2026-06-22,1.3914
FND016,2025-07-25,1.3979
FND018,2026-06-30,1.4536
FND016,2025/11/06,1.3477
FND001,2026-04-13,1.6536
FND013,2026-02-12,1.3151
FND007,2026-05-18,1.0946
FND007,2025-08-26,1.0971
FND014,2026-05-08,-
FND018,2025-11-25,1.3383
FND016,2025-12-03,1.3156
FND015,2025-07-16,1.0008
FND001,2026-03-18,1.6807
FND017,08-22-2025,1.1941
fnd008,2026-04-22,3.6442
FND019,2026-04-21,1.2951
FND002,2025-10-09,1.2619
FND017,2025-07-08,1.1991
FND008,2025-11-19,3.8941
FND009,2025-10-24,1.1286
FND005,2026-05-13,1.0678
FND003,2025-10-29,1.1345
FND010,2025-10-27,2.0692
FND004,2026-04-08,2.3753
FND005,2026/04/09,1.0569
FND002,12/11/2025,1.2413
FND015,2026-06-08,0.9491
FND011,2025-11-07,1.0429
FND002,2025-08-14,RM 1.1812
FND013,2025-07-11,1.3225
FND009,2025-10-17,1.1252
FND011,2025-08-12,1.0302
FND010,2025-12-31,2.0333
FND014,2026-03-30,0.8101
FND002,2025-07-11,1.2054
FND009,23 Jan 2026,1.1628
FND003,2025-09-24,1.1358
FND003,2026-04-22,1.1499
FND019,2026-06-22,1.3344
FND014,2026-03-06,0.8247
FND018,2025-10-30,1.3697
FND002,2025-12-02,1.2867
FND002,2026-04-10,1.3412
FND013,2025-09-25,1.3904
FND012,2026-06-12,2.1789
FND018,2026-03-05,1.3725
FND018,2026-04-29,1.4626
FND006,2025-07-04,0.8476
FND004,2026-04-27,2.3047
FND014,2025-08-12,0.7267
FND016,2026-02-26,1.331
FND003,2025-12-19,1.1657
FND009,2025-07-08,1.0964
FND009,2026-04-15,1.2048
FND015,2026-03-17,0.958
FND017,2025-07-01,1.1893
FND003,2026-06-05,1.1573
FND018,2025/12/08,1.37
FND008,2026-01-02,3.827
FND008,2026-02-27,3.3913
FND005,2026-06-23,1.0789
FND008,2025-12-25,4.1199
FND016,2025-11-25,1.3577
FND003,2026-02-26,1.17
FND018,2026-02-04,1.3365
FND005,2026-03-10,1.0548
FND003,2025-08-28,1.1091
FND009,2026-03-18,1.1809
FND006,2026-05-06,0.7404
FND004,2026-03-05,2.3745
FND016,2025-08-25,1.3318
FND018,2025-08-05,1.3149
FND009,2026/03/02,1.1691
FND019,2026-06-24,1.3296
FND003,2025-09-05,1.1132
FND019,2026-06-16,1.3229
FND018,2026-02-12,1.322
FND010,2025-11-12,2.0613
fnd015,2025-12-10,1.0157
FND019,2025-12-02,1.2417
FND015,2026-02-12,0.9843
FND018,2026-05-22,1.3996
FND012,2025-11-27,RM 2.2416
FND015,2026-05-15,0.941
FND012,2026-04-23,2.1359
FND015,2025-09-03,1.0257
FND017,2026-02-16,1.3139
FND004,2025-09-22,2.063
FND013,2026-06-05,1.3407
FND005,2026-01-20,1.0428
FND013,2025-12-11,1.3567
FND009,2025-12-01,1.1488
FND008,2025-07-09,3.1788
FND008,2025-10-13,3.3521
FND013,2026-01-27,1.4104
FND004,2025-12-03,2.1531
FND019,2025-10-27,1.2838
FND019,2026-02-16,1.3578
FND014,2026-03-04,0.8127
FND003,2026-06-16,1.1735
FND016,2026-06-29,1.3257
FND012,2026-05-22,2.3558
FND008,2026-04-13,3.6387
FND019,2025-07-23,1.2155
FND005,2026-04-28,1.0727
FND013,2026-01-07,1.4049
FND007,2026-05-25,1.0972
FND006,10-29-2025,0.8624
FND013,2025-08-27,1.3647
FND020,2025-09-22,1.7719
FND019,2025-10-29,1.2805
FND001,2025-08-22,1.4107
FND015,2026-02-18,0.9869
FND012,2026-06-15,2.1615
FND011,2025-10-17,1.0561
FND017,2025-10-29,1.1289
FND011,2025-09-01,1.0401
FND010,2026-02-17,1.9281
FND019,2026-05-12,1.3181
FND17,2025-11-27,1.195
FND009,2026-02-10,1.1673
FND010,2026-03-30,2.0005
FND011,2025-08-07,1.0343
FND009,2025-07-24,1.1012
FND003,2025-12-22,1.167
FND003,2026-05-15,1.1565
FND020,2025-12-18,1.9369
FND013,2026-02-05,1.3493
FND012,2026-03-02,
FND016,2025-08-26,1.3404
FND006,2026-04-09,0.7703
FND017,2025-09-23,1.2159
FND011,2026-02-02,0.9912
FND006,2025-07-23,0.8286
FND011,2025-10-31,1.0493
FND002,2026-04-24,1.2697
FND013,2026-04-10,1.3484
FND013,2026-06-24,1.3197
FND007,2025-10-24,1.049
FND004,2025-10-13,2.1658
FND004,2026-04-29,2.3635
FND006,2026-05-08,0.7427
FND 008,2026-04-24,3.7386
FND004,2026-03-17,2.4215
FND007,2026-06-30,1.0971
FND011,2026-05-15,1.0036
FND004,2026-01-20,null
FND019,2026-01-06,1.2748
FND004,2025-08-12,2.1225
FND020,2026-02-27,1.8448
FND009,2026-06-25,1.2178
FND019,2026-04-15,1.2778
FND008,2025-12-19,4.1241
FND016,2026-06-08,1.3041
FND018,2025-11-20,1.3576
FND009,2025-09-02,1.1083
FND004,2026-04-22,2.3879
FND007,2025-09-12,1.0664
FND014,2025-12-11,0.8881
FND005,2025-12-09,1.0415
FND019,2026-03-20,1.2808
FND004,2026-01-21,2.0135
FND004,2025-08-11,2.1135
FND004,2026-03-25,2.2897
FND012,2026-02-13,2.2948
FND004,2025-10-23,-
FND006,2025-11-11,0.8753
FND009,2026-05-18,1.2118
FND018,2026-02-02,1.368
FND014,2025-08-28,0.822
FND015,2025-12-17,1.0191
FND001,2025-12-11,1.4347
FND014,2026-02-20,0.8057
FND016,2025-10-01,1.3904
FND014,2025-07-18,0.6886
FND009,2025-10-14,1.1247
FND006,2025-09-16,0.8536
FND008,2025-07-11,3.2662
FND009,2026-04-22,-
fnd018,2025-09-10,1.3237
FND004,2025-11-17,2.1271
FND020,2026-04-01,1.8027
FND009,2025-07-07,N/A
FND011,2025-08-05,1.0412
FND009,2025-07-29,1.1107
 FND009,2026-02-26,1.165
FND013,2025-07-25,1.325
FND010,2025-10-09,1.9641
FND017,2026-05-28,1.3368
FND006,2025-11-21,0.84
FND008,2026-06-09,4.2502
FND002,2026-04-14,1.3262
FND013,2026-04-27,1.3478
FND018,2025-11-26,1.3349
FND004,2025-08-04,2.1434
FND007,2026-01-12,1.0853
FND010,12-23-2025,1.916
FND019,2026-05-22,N/A
FND011,2025-08-04,1.0398
FND001,2025-10-10,1.5073
FND015,2025-07-03,2.0008
FND015,2025-10-06,1.0141
FND013,2026-06-15,1.3186
FND012,2026-03-13,2.1543
FND003,2026-03-10,1.1511
FND 008,2025-12-03,4.0061
FND013,2026-04-24,1.3468
FND010,25/07/2025,1.6178
FND005,2025-07-23,1.0002
FND007,2026-04-07,1.108
FND016,2025-09-09,1.3964
FND009,2025-08-13,1.0988
FND009,2025-10-01,1.1104
FND015,2026-04-20,0.9429
FND010,2025-08-01,1.6369
FND012,2026-01-27,2.272
FND015,2025-10-13,1.0235
FND10,2025-09-29,1.9414
FND 015,2025-07-21,1.0039
FND018,2025-10-09,1.3645
FND001,2025-11-28,1.4584
FND004,2025-08-08,
FND015,2026-01-12,1.0178
FND011,2026-04-14,0.985
FND002,2026-05-06,1.2953
FND001,2026-04-02,1.6624
FND014,2026-05-12,0.7916
FND004,2026-06-17,2.207
FND009,2026-03-24,1.1822
FND016,2025-08-14,1.3631
FND014,2025-11-03,0.9675
FND011,2025-07-01,1.032
FND013,2025-09-30,1.3537
FND019,2025-11-18,1.2528
FND020,2025-08-14,1.9219
FND017,2025-11-20,1.1766
FND001,2025-08-14,1.4119
FND001,2026-03-27,1.6951
FND018,2025-07-07,1.39
FND001,2025-09-25,1.5405
FND008,2026-02-20,3.539
FND008,2026-03-04,3.5141
FND018,2025-09-17,1.3785
FND004,2025-12-01,2.1562
FND006,2026-05-22,RM 0.75
FND003,2026-04-15,1.1517
FND005,2025-12-01,1.0373
FND002,2025-08-28,1.1938
FND014,2026-05-15,0.7957
FND005,2025-09-23,1.0121
FND008,2026-02-13,3.5845
FND009,2026-02-02,1.1594
FND002,2025-10-01,1.251
FND019,2025-12-01,1.2559
FND013,2025-12-23,1.406
FND015,2025-08-01,1.0074
FND002,2025-07-15,1.2002
FND004,2025-12-25,2.1191
FND020,2026-04-03,1.7392
FND013,2025-07-14,1.3136
FND004,2026-01-09,1.9083
FND001,2026-05-12,1.5052
FND001,2026-01-29,1.689
FND016,2025-07-31,1.3994
FND009,2025-10-13,1.1236
FND002,2026-01-23,1.2997
FND018,2025-10-28,1.3494
FND017,2025-11-05,1.1636
FND020,2025-08-13,1.945
FND015,2025-07-07,0.9984
FND007,2025-12-10,1.0528
FND014,2025-11-26,0.9142
FND020,2026-05-19,1.5748
FND009,2025-11-14,1.1404
FND009,2025-08-05,1.1088
FND010,2026-06-01,2.1447
FND014,2025-11-10,null
FND015,2026-03-18,0.9543
FND015,2026-06-03,0.9469
FND014,2025-09-05,0.8245
FND015,2025-12-03,1.0298
FND010,2025-09-26,1.9099
FND003,2025-12-26,RM 1.1767
FND011,2026-01-27,0.9943
FND006,2026-03-19,0.7867
FND016,10 Feb 2026,1.269
fnd017,2025-09-17,1.1711
FND005,2025-09-18,1.0169
FND002,2025-07-02,1.2165
FND016,2025-12-23,1.2908
FND006,2025-10-14,0.889
FND005,2026-04-01,1.0496
FND004,2025-09-08,2.132
FND011,2026-02-10,0.9836
FND015,2026-04-01,0.9449
FND011,2026-06-05,0.9954
FND009,2025-10-16,1.1256
FND012,2026-02-02,2.2496
FND009,2026-04-10,1.2011
FND017,2025-12-24,1.2645
FND009,2026-05-11,1.2141
FND018,2025-12-18,1.3459
FND010,2025-11-27,2.0245
FND018,2026-01-15,1.3629
FND006,2025-07-01,0.8723
FND001,2026-06-11,1.4281
FND002,2026-01-19,1.2928
FND001,2025-12-31,1.6363
FND018,2026-04-24,1.4535
FND008,2026-01-14,3.9174
FND016,2026-03-02,1.3282
FND018,2026-03-23,1.3983
FND018,2025-10-29,1.3719
FND019,2026-03-18,1.2899
FND012,2026-02-26,2.2438
FND017,2026-06-03,1.3622
FND009,2025-09-03,1.1067
FND012,2025-12-05,2.2952
FND010,2026-01-16,1.9808
FND016,2026-01-30,1.2655
FND016,2025-09-18,1.4045
FND016,2025-11-21,1.3824
FND015,06-24-2026,0.9496
FND016,2026-05-15,1.3401
FND002,2025-09-30,1.2489
FND006,2026-03-25,0.7802
FND006,2026-02-20,0.7742
FND011,2026-05-14,0.9997
FND001,2025-12-29,1.5906
FND006,2025-07-15,0.8484
FND007,2025-07-16,1.1104
FND001,2026-06-30,1.4115
FND017,2025-09-18,1.1832
FND016,2026-03-27,1.3516
FND002,2025-08-26,1.1713
FND019,2025-11-27,1.2522
FND009,2025-07-28,1.1076
FND003,2026-03-09,1.1542
FND013,2025-12-04,1.3409
FND015,25/05/2026,0.945
FND019,2025-08-26,1.2481
FND007,07 Nov 2025,N/A
FND019,2026-06-29,1.3361
FND018,2026-06-16,N/A
FND010,2026-05-04,2.0139
FND014,2026-04-10,0.7976
FND019,2025-09-12,1.1973
FND018,2025-12-19,1.3511
FND003,2025-10-17,1.1284
FND019,2025-07-04,1.2705
FND005,2026-04-03,1.0578
FND009,2026-03-23,1.1822
FND007,2026-06-08,1.0906
FND011,2025-09-16,1.0393
FND016,2025-09-30,1.3984
FND015,2026-03-30,0.9489
FND013,2025-08-11,1.3857
FND020,2026-06-15,1.504
FND13,2026-02-13,0.6624
FND014,2026-04-21,0.7712
FND015,2025-08-21,1.0069
FND008,2026-02-06,3.5953
FND007,2026-04-16,1.0916
FND016,2025-10-14,1.391
FND011,2026-05-12,
FND006,2026-05-13,0.7433
FND014,2025-08-06,0.7258
FND012,2026-02-04,2.2323
FND008,2026-06-12,4.1403
FND014,08-22-2025,0.7904
FND001,2026-02-23,1.6086
FND001,2025-10-21,1.4412
FND003,2025-12-01,1.1513
FND007,2026-06-16,1.0884
FND019,2025-10-22,1.2934
FND009,2025-12-09,1.1548
FND008,2025-08-12,2.9873
FND010,2025-10-24,2.0743
FND003,2026-01-15,1.1772
FND019,2025-10-30,1.2973
FND004,2026-02-26,2.3166
FND015,2026-01-28,1.0011
FND009,2026-06-30,1.2125
FND008,2025-10-31,3.4917
FND015,2026-02-10,0.9916
FND015,2025-08-04,1.0032
FND003,2025-09-29,1.1392
FND003,2025-07-30,1.079
FND017,2026-06-16,1.3694
FND001,2025-10-08,1.4899
FND012,2026/04/13,2.0595
FND007,2026-06-05,1.0961
fnd016,2026-06-24,1.3225
FND013,2026-05-15,1.2936
FND006,2026-05-04,0.7484
FND003,2026-05-27,1.1487
FND007,2025-09-05,1.0811
FND018,2026-01-19,1.3821
FND008,2025-10-21,3.3013
FND010,2026-06-11,2.1546
FND001,2026-03-13,1.6379
FND011,2025-07-14,1.0298
FND017,2026-04-20,1.3038
FND015,2025-08-15,1.0134
FND017,2025-12-30,1.2628
FND009,2025-10-22,1.1264
FND011,2026-02-23,0.9781
FND015,2025-07-10,0.9969
FND014,2026-01-01,0.8311
FND018,2025-11-14,1.3571
FND008,2026-03-17,3.5963
FND008,2026-06-02,3.9192
FND015,2026-04-21,0.9441
FND015,2025-11-28,1.0332
FND015,2025-12-04,1.0288
FND005,2026-06-19,1.0816
FND014,26/01/2026,0.8017
FND006,28 Jul 2025,0.8216
FND018,2026-02-18,1.3379
FND008,2025-08-29,3.1173
FND004,2025-11-27,2.2179
FND006,2025-07-17,0.8247
FND019,2025-08-05,1.2306
FND015,2025-10-22,1.0233
FND003,2026-06-26,1.1792
FND001,2025-10-06,1.5075
FND003,2026-05-20,1.1549
FND020,2026-04-29,1.5988
FND007,2025-08-19,1.0899
FND006,2025-07-25,0.8248
FND02,2026-02-10,1.3327
FND014,2025-11-28,0.9269
FND009,2025-11-27,1.1478
FND013,2026-06-04,1.3337
FND003,2025-12-15,1.1585
FND018,2025-10-17,1.3695
FND014,2026-02-03,0.8046
FND014,2025-12-24,0.8293
FND010,2026-05-05,2.022
FND004,2026-03-13,2.3912
fnd013,2025-09-18,1.4189
FND017,12/09/2025,1.1628
FND015,2025-12-11,1.0175
FND011,2025-12-15,1.0213
FND014,2025-10-06,0.9735
FND016,2026-04-16,1.294
FND003,2026-03-27,1.1636
FND008,2026-01-09,3.9282
FND001,2026-06-17,1.4617
FND005,2026-03-16,1.0579
FND004,2025-12-10,3.2364
FND012,2026-01-07,2.1692
FND007,2026-03-23,1.1144
FND020,2025-07-15,1.8907
FND006,2026-02-06,0.7965
FND008,2025-09-17,3.1317
FND016,2026-05-05,1.3508
FND007,2025-10-28,1.0512
FND007,2025-08-25,1.0982
FND019,2026-03-03,1.3061
FND011,2026-02-11,0.9814
FND016,2025-11-13,RM 1.336
FND009,2025-12-23,1.1625
FND010,2025-10-10,1.9892
FND002,2026-01-27,1.2981
FND008,2025-08-19,3.0012
FND002,2026-05-12,1.2962
FND001,2026-03-12,1.6426
FND005,2025-10-10,1.0131
FND004,2025-07-31,2.2186
FND020,2026-02-20,1.8203
FND007,2025-12-15,1.0584
FND007,2026-06-26,1.0922
FND016,2026-04-29,1.3079
FND003,2025-08-27,1.1062
FND001,2025-09-11,1.5115
FND011,2025-08-01,1.0415
FND008,2026-03-25,3.5503
FND008,2025-09-23,3.0546
FND014,2025-09-03,0.8421
FND019,2026-01-29,1.3085
FND008,2026-03-18,3.5745
FND013,2026-03-17,1.3305
FND007,2026-02-18,1.0809
FND009,2026-01-21,1.1607
FND017,2025-12-17,1.2543
FND011,2026-06-09,0.9989
FND008,2026-05-14,3.7066
FND008,2025-08-06,3.0925
FND007,2025-11-14,1.0264
FND006,2026-06-19,0.7865
FND004,2026-06-16,2.1991
FND005,2025-07-14,1.0047
FND004,2025-11-13,2.1446
FND008,2025-11-13,3.8275
FND007,2025-10-29,1.0524
FND018,2026-03-31,1.4007
FND013,2025-11-26,1.3564
FND008,26/03/2026,3.623
FND003,2025-10-31,1.1423
FND002,2025-11-06,1.262
FND012,2026-05-07,2.1266
FND007,2026-06-23,1.0908
FND004,20 Apr 2026,2.4511
FND013,2026-05-27,1.3264
FND018,2025-08-19,1.3345
FND006,2025-09-09,0.8613
FND011,03/12/2025,1.0189
FND008,2025-11-11,3.7473
FND012,2025-11-04,2.3752
FND011,2026-04-07,0.9729
FND004,2025-07-02,2.0741
FND004,2025-11-28,2.2118
FND012,2026-01-26,2.2102
FND003,2026-01-16,1.169
FND015,04-07-2026,0.9488
FND011,2026-01-29,0.9963
FND004,10-07-2025,2.1485
FND004,2025-11-06,2.062
FND012,2026-01-09,2.11
FND003,2026-04-21,1.1476
FND016,2025-07-03,1.5152
FND006,30 Oct 2025,0.8655
FND011,2025-11-17,1.0362
FND002,2026-04-28,1.2706
FND012,2025-07-10,2.4917
FND001,2025-09-30,1.4914
FND017,2025-07-23,1.2176
FND015,2026-02-05,0.9917
FND011,2025-11-06,1.0373
FND008,2025-08-04,3.0686
FND011,2025-09-09,1.0497
FND003,2025-09-26,1.1387
FND012,2025-07-14,2.4828
FND014,2026-01-08,0.7969
FND008,2026-06-10,4.2322
FND011,2026-01-23,0.9947
FND009,2026-02-12,1.1658
FND020,2025-10-17,1.9945
FND005,2025-11-10,1.0463
FND010,2026-04-16,RM 1.933
FND003,2025-12-31,1.172
fnd014,2026-01-27,0.8132
FND004,2025-12-16,2.1559
FND007,2025-09-02,1.0914
FND009,2026-01-06,1.1554
FND017,2026-03-16,1.2885
FND016,2026-02-19,1.3183
FND018,2026-05-07,1.4229
FND016,2026-04-06,1.3141
FND020,2025-10-28,1.9323
FND003,2025-09-01,1.1114
FND005,2025-09-12,1.0161
FND013,2025-07-22,1.3456
FND015,2025-11-27,1.0357
FND012,2025-10-29,2.4
FND018,2025-07-11,1.3829
FND003,03 Jul 2025,1.0517
FND016,2026-03-17,1.3367
FND012,2025-10-31,2.3989
FND016,2025-07-22,1.4051
FND012,2025-11-28,null
FND020,2026-01-01,1.9842
FND002,2025-10-16,1.2341
FND010,2026-04-29,1.9685
FND003,2025-07-02,1.0521
FND010,2026-02-24,1.9935
FND002,2026/04/27,1.2726
FND007,2025-08-01,1.1075
FND014,2025-11-19,0.9335
FND019,2026-06-08,1.3061
FND011,2025-12-05,1.0138
FND014,2026-05-20,0.7713
FND001,2026-04-29,1.6976
FND014,07-17-2025,0.6905
FND004,2025-09-10,2.1126
FND013,2026-03-31,1.3463
FND003,2025-09-22,1.1301
FND011,2026-04-16,0.9846
FND008,2026-06-29,4.3286
FND011,2026-03-11,0.9765
FND013,2025-09-09,1.4026
FND014,2025-11-20,0.9134
FND019,2025-10-23,1.2814
FND009,2025-08-19,1.1046
FND013,2026-03-20,1.349
FND016,2025-10-24,1.3789
FND013,2026-01-01,1.391
FND013,2026-06-17,1.3218
FND010,2026-05-13,2.1475
FND014,2026-04-30,0.8234
FND012,2026-06-22,2.1206
FND018,2025-08-04,1.325
FND005,01/10/2025,1.0106
FND002,2025-07-18,1.1771
FND016,2025-07-11,1.4473
FND019,10-06-2025,1.3106
FND002,2026-01-14,1.3111
FND005,2025-07-17,1.0048
FND014,2026-05-28,0.7507
FND019,2026-03-23,1.2872
FND015,2025-07-04,0.9987
FND005,2026-04-23,1.0758
FND005,2026-02-09,1.0241
FND009,2025-11-17,1.148
FND013,2025-10-22,1.3475
FND016,2026-01-27,1.2826
FND002,2025-08-11,1.1936
FND004,2026-02-02,2.0601
FND008,2025-09-11,3.0291
FND017,2025-12-23,1.2634
FND013,2025-08-07,1.3747
FND008,2026-01-27,3.7818
FND014,2026-05-07,0.8217
FND006,2025-09-23,0.8455
FND009,2025-07-25,1.1059
FND016,2026-06-12,1.3261
FND019,2026-01-22,1.2879
FND016,2026-02-24,1.3379
FND16,2025-09-11,1.4183
FND009,2025-07-14,1.0958
FND015,2025-09-30,1.0184
FND019,2025-10-15,1.3035
FND008,2026-04-10,3.6289
FND014,2026-01-23,0.8149
FND001,2025-11-17,1.4052
FND001,2025-10-22,1.3879
FND003,2025-08-18,1.1084
FND004,2025-12-04,2.1136
FND010,2025-07-11,1.6219
FND015,2025-11-14,1.0247
FND009,2026-06-19,1.2259
FND012,2025-10-01,2.517
FND005,2026-02-06,1.0207
FND007,2026-01-06,1.0689
FND015,2026-06-29,0.9431
FND008,2025-12-08,4.0973
FND004,2025-07-22,2.2493
FND008,2026-03-23,3.6059
FND009,2026-04-28,1.2131
FND012,2025-10-13,2.4833
FND005,2025-07-16,1.0035
FND004,2025-10-16,2.1588
FND013,2026-04-22,1.3448
FND016,2026-02-06,1.2728
FND004,2026-04-15,2.3946
FND004,2025-12-05,2.106
 FND009,2026-05-15,1.2099
FND010,2026-04-15,1.8846
FND013,2026-05-18,1.279
FND018,2025-07-30,1.3358
fnd010,2025-11-18,2.1161
FND010,2026-02-04,1.8492
FND006,2026-05-28,0.7657
FND018,2026-02-25,1.3606
FND008,2025-11-24,3.8722
FND016,2026-01-23,1.2888
FND004,2025-07-30,2.2869
FND017,2025-09-10,1.1773
FND002,2025-10-03,1.2607
 FND010,2026-06-26,2.2989
FND016,2026-06-25,1.3282
FND019,2026-01-21,1.2695
FND016,2026-02-20,1.3322
FND012,2026-05-26,2.421
FND008,2026-01-29,3.773
FND002,2026-05-21,RM 1.2899
FND012,09 Jun 2026,RM 2.2395
FND010,2026-01-12,2.0265
FND014,2026-04-28,0.8102
FND014,2026-01-02,0.8275
FND001,2026-06-25,1.4098
FND014,2026-05-11,0.8016
FND001,2025-10-17,1.4188
FND011,2025-07-16,1.0297
FND009,2026-01-29,1.1649
FND017,2026-06-10,1.352
FND018,2025-10-21,1.3722
FND010,2025-09-25,1.897
FND020,2025-08-19,1.8902
FND018,2025-08-15,1.336
FND020,2025-09-15,1.7305
FND007,2026/05/20,1.0943
FND014,2025-10-07,0.9585
FND004,2025-11-11,2.131
FND017,2026-03-05,1.2959
FND020,2025-08-11,1.987
FND018,2025-10-14,1.3859
FND001,2025-10-02,1.512
FND003,2025-11-19,1.1456
FND012,2025-09-10,2.4784
FND007,2026-04-09,1.1075
FND001,2025-07-15,1.3517
FND004,2025-10-27,2.1634
FND004,2025-10-31,2.1762
FND009,2025-12-18,1.1679
FND014,2025-11-13,0.9369
FND012,2025-11-17,2.3604
FND007,2026-01-29,1.0817
FND008,2026-02-10,3.723
FND013,2026-05-14,1.2969
FND013,2026-01-14,1.4139
FND002,2026-02-26,1.3132
FND014,2026-04-09,0.7845
FND012,2026-05-21,2.3153
FND002,2025-12-17,1.3375
FND020,2025-10-22,2.0375
FND002,2025-11-13,1.2382
FND005,2025-08-12,0.9946
FND001,2026-02-19,1.6556
FND016,2025-07-16,1.4052
FND001,2025-10-23,1.3864
FND010,2025-12-24,1.9486
FND014,2026-03-02,0.8179
FND006,2025-12-19,0.8036
FND013,2026-06-22,1.325
FND007,2025-12-09,1.0527
FND011,2025-07-31,RM 1.0376
FND008,2026-06-23,4.2539
FND003,2025-07-21,1.0747
FND013,2026-03-13,1.3666
FND007,2026-01-27,1.0854
FND014,2025-09-26,0.9553
FND014,2025-07-23,0.7067
FND013,2025-07-15,1.3035
FND011,2026-05-06,1.0073
FND002,2025-09-24,1.2252
FND012,2025-07-09,2.5561
FND007,2026/02/06,1.0835
FND017,2026-04-08,1.3044
FND009,2026-01-16,1.1574
FND005,2025-12-04,1.0391
FND019,2026-02-18,1.3374
FND019,2025-07-17,1.2408
FND014,2026-02-26,0.8134
FND019,2025-11-10,1.2491
FND016,2026-04-23,1.3082
FND013,2025-09-16,1.4083
FND018,2026-02-19,1.3442
FND007,2025-07-11,1.1111
FND008,2026-06-15,4.2055
FND007,2025-12-01,1.0334
FND013,2026-04-01,1.3496
FND003,2025-09-09,0.3355
FND010,2025-09-15,1.9252
FND003,2025-07-24,1.0754
FND004,2025-09-26,2.1356
FND002,2025-12-31,1.3186
FND011,2026-06-04,0.9968
FND015,2025-07-15,1.0013
FND007,2025-10-22,1.0594
FND009,2026-03-30,1.1839
FND014,2025-12-15,0.8844
FND012,2026-05-14,2.3327
FND007,2026-02-24,1.088
FND006,2025-09-15,0.8527
FND010,2025/10/02,1.946
FND018,2025-10-15,1.3816
FND012,2025-11-25,2.2576
FND012,2026-04-02,2.0595
FND007,2026-06-15,1.0831
FND019,2025-10-24,1.2796
FND001,2025-07-01,1.4472
FND003,2026-06-10,1.1715
FND010,2025-09-11,1.9438
FND011,2026-01-07,0.9985
FND008,2026-01-21,3.8119
FND018,2025-08-13,1.3202
FND013,2025-08-13,1.3878
FND013,2026-02-25,1.3681
FND002,2026-04-08,1.3287
FND003,2025-12-03,1.1527
 FND017,2026-02-10,1.3052
FND013,2026-03-16,1.3432
FND009,2025-07-22,1.0958
FND006,2025-08-13,0.8189
FND011,2025-10-24,1.0461
FND009,2025-08-18,1.1021
FND018,2026-04-14,1.4151
FND005,2025-09-19,1.0148
FND004,2026-01-02,2.0467
FND017,2026-03-19,1.279
